item,clinical_recall_all,clinical_recall_symptoms,clinical_recall_medications,clinical_recall_labs,overall_token_f1,overall_rouge_l_f1,assessment_alignment_score,plan_alignment_score,judge_overall_grade,judge_error,n_omissions,n_additions,n_additions_supported_by_transcript,n_additions_unsupported_by_transcript,n_additions_unknown_by_transcript,n_additions_supported_by_primekg,n_additions_unsupported_by_primekg,n_additions_unknown_by_primekg,n_additions_supported_by_transcript_or_primekg,n_additions_transcript_unsupported_primekg_supported,n_additions_unsupported_by_transcript_and_primekg,n_omissions_unsupported_by_transcript
item_0147,0.3103448275862069,0.35714285714285715,0.3333333333333333,0.6,0.617236019888371,0.5284780288204947,0.7692307692307692,0.5395348837209303,C,,20,0,,,,,,,,,,1
item_0148,0.5517241379310345,0.5833333333333334,0.25,0.6666666666666666,0.5736922019772133,0.4419253043495993,0.4,0.5666666666666667,C,,14,4,8,0,0,0,8,0,8,0,0,0
item_0149,0.5555555555555556,0.8,0.0,0.42857142857142855,0.5079694525143529,0.3713197154373625,0.43750000000000006,0.5316455696202531,C,,20,0,,,,,,,,,,0
item_0150,0.5853658536585366,0.8571428571428571,0.3333333333333333,0.6,0.48147348530980244,0.4169165744157861,0.15873015873015875,0.7394957983193278,C,,26,6,12,0,0,2,2,8,12,0,0,2
item_0151,0.35714285714285715,0.375,1.0,0.5454545454545454,0.5194016007185943,0.43346551141855616,0.5283018867924528,0.6530612244897959,C,,23,1,2,0,0,0,1,1,2,0,0,2
item_0152,0.34615384615384615,0.4,0.5,0.5454545454545454,0.6525580551523948,0.569560044869991,0.8500000000000001,0.5846153846153846,D,,21,4,8,0,0,0,4,4,8,0,0,2
item_0153,0.4230769230769231,0.625,0.0,0.6,0.6061370920745921,0.4823371208948696,0.7333333333333334,0.6562500000000001,,"Grading step missing section 'Subjective'; got ['Objective', 'Assessment', 'Plan']",,,,,,,,,,,,
item_0154,0.45,0.5,0.0,0.4,0.5358908703573887,0.420515720513584,0.39344262295081966,0.6935483870967741,C,,29,4,8,0,0,0,6,2,8,0,0,6
item_0155,0.20833333333333334,0.3333333333333333,1.0,0.14285714285714285,0.38454789090382313,0.2929342194306983,0.22727272727272727,0.5874125874125875,C,,16,2,4,0,0,0,4,0,4,0,0,2
item_0156,0.5,0.5833333333333334,1.0,0.8,0.527579316463501,0.4439372737779456,0.25,0.6107784431137725,C,,11,3,6,0,0,2,4,0,6,0,0,1
item_0157,0.4,0.16666666666666666,0.0,0.2857142857142857,0.4523052153601187,0.35232344632768364,0.37209302325581395,0.6436781609195402,C,,21,5,5,0,0,0,5,0,5,0,0,1
item_0158,0.3157894736842105,0.4,1.0,0.0,0.5331366311333661,0.37662667162476343,0.8235294117647058,0.6627906976744186,B,,1,0,,,,,,,,,,1
item_0159,0.1724137931034483,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,C,,17,8,16,0,0,2,12,2,16,0,0,0
item_0160,0.7241379310344828,0.5555555555555556,0.6666666666666666,0.7333333333333333,0.6272737494575942,0.526997349706513,0.6666666666666666,0.6282722513089005,D,,35,2,3,1,0,0,4,0,3,0,1,6
item_0161,0.26666666666666666,0.3,0.5,0.25,0.0,0.0,0.0,0.0,D,,31,5,6,0,0,2,4,0,6,0,0,4
item_0162,0.42105263157894735,0.42857142857142855,0.5,0.5,0.3269368140788363,0.22629522615348271,0.2222222222222222,0.7126436781609196,C,,20,4,8,0,0,0,8,0,8,0,0,1
item_0163,0.32432432432432434,0.14285714285714285,1.0,0.45454545454545453,0.5095793157271973,0.3817288987100308,0.33333333333333337,0.45454545454545453,D,,22,4,8,0,0,0,4,4,8,0,0,1
item_0164,0.34615384615384615,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.492993103846873,0.35107281734805285,0.4590163934426229,0.5306122448979591,C,,10,1,1,0,0,0,1,0,1,0,0,2
item_0165,0.6,0.8,1.0,0.375,0.45072205082465944,0.3087557855548155,0.16129032258064516,0.5463414634146341,B,,29,7,14,0,0,0,14,0,14,0,0,6
item_0166,0.2,0.0,0.0,0.3333333333333333,0.43114355637104507,0.2737075027516204,0.18749999999999997,0.7225130890052356,D,,24,6,12,0,0,2,8,2,12,0,0,1
item_0167,0.18181818181818182,0.0,0.0,0.7142857142857143,0.37882673978609477,0.2728605935127674,0.17777777777777776,0.5533980582524273,D,,21,4,4,0,0,1,2,1,4,0,0,1
item_0168,0.6176470588235294,0.7777777777777778,1.0,0.7272727272727273,0.5597607545747536,0.45619968887980417,0.3225806451612903,0.689922480620155,D,,12,4,6,2,0,0,4,4,6,0,0,1
item_0169,0.38095238095238093,0.15384615384615385,0.6666666666666666,0.5,0.4508709025331948,0.3107423745619669,0.15384615384615385,0.748971193415638,C,,31,8,13,3,0,0,16,0,13,0,3,5
item_0170,0.4074074074074074,0.26666666666666666,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,C,,19,1,2,0,0,0,0,2,2,0,0,1
item_0171,0.125,0.1,0.2,0.0,0.0,0.0,0.0,0.0,D,,10,5,12,1,0,0,13,0,12,0,1,0
item_0172,0.5555555555555556,0.6666666666666666,1.0,0.6,0.44697142546718815,0.30619331065759636,0.2916666666666667,0.5423728813559322,C,,0,0,4,0,0,0,2,2,4,0,0,
item_0173,0.4074074074074074,0.625,1.0,0.125,0.4799165447972751,0.3168233564753125,0.360655737704918,0.5288461538461539,C,,22,4,4,0,0,0,2,2,4,0,0,3
item_0174,0.23333333333333334,0.2857142857142857,1.0,0.125,0.41323455866842285,0.28491679317240376,0.25396825396825395,0.7513812154696133,B,,1,0,6,0,0,1,5,0,6,0,0,0
item_0175,0.5789473684210527,0.5,1.0,0.5714285714285714,0.4178561472762287,0.36107609710550886,0.11764705882352941,0.6867469879518071,C,,11,5,9,0,0,2,5,2,9,0,0,1
item_0176,0.42857142857142855,0.26666666666666666,0.0,0.7272727272727273,0.45256749527137297,0.3464483040450551,0.08695652173913043,0.5470852017937219,D,,15,3,3,0,0,0,3,0,3,0,0,1
item_0177,0.3333333333333333,0.4,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,D,,17,5,10,0,0,0,10,0,10,0,0,2
item_0178,0.4090909090909091,0.8571428571428571,0.0,0.5714285714285714,0.42020210303792394,0.29427851617547174,0.14285714285714285,0.6324786324786325,C,,17,5,10,0,0,0,10,0,10,0,0,0
item_0179,0.3448275862068966,0.7142857142857143,0.5,0.2,0.44036357442330937,0.3270390339710225,0.25316455696202533,0.5917159763313609,C,,20,2,2,0,0,0,2,0,2,0,0,0
item_0180,0.17857142857142858,0.0,0.0,0.25,0.2549391107335033,0.17129885862646926,0.0909090909090909,0.6355140186915889,C,,23,1,2,0,0,0,2,0,2,0,0,0
item_0181,0.4375,0.2857142857142857,1.0,0.2857142857142857,0.5809055571008163,0.4631559940808495,0.47368421052631576,0.6666666666666666,C,,18,0,,,,,,,,,,2
item_0182,0.04,0.0,1.0,0.0,0.22942711331107785,0.1428769182091441,0.28235294117647053,0.3972602739726028,C,,32,2,4,0,0,0,4,0,4,0,0,5
item_0183,0.07142857142857142,0.07142857142857142,1.0,0.3333333333333333,0.2799283619995659,0.17673142721110408,0.21686746987951805,0.6012269938650306,C,,14,5,10,0,0,0,8,2,10,0,0,0
item_0184,0.36363636363636365,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5657352503316028,0.4282891834985311,0.3902439024390244,0.47852760736196315,B,,10,1,2,0,0,0,0,2,2,0,0,1
item_0185,0.15151515151515152,0.0,0.0,0.5,0.4174819207596959,0.3028320866427237,0.23529411764705882,0.6271186440677966,C,,10,3,3,0,0,0,2,1,3,0,0,0
item_0186,0.5333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,C,,21,6,12,0,0,0,6,6,12,0,0,1
item_0187,0.5238095238095238,0.16666666666666666,0.0,0.75,0.5083899053993365,0.3962085431837672,0.21052631578947367,0.6820809248554913,C,,14,3,6,0,0,0,2,4,6,0,0,2
item_0188,0.4827586206896552,0.6470588235294118,0.0,0.75,0.0,0.0,0.0,0.0,C,,21,6,10,2,0,0,12,0,10,0,2,1
item_0189,0.25806451612903225,0.0,1.0,0.5,0.4546740553559379,0.35401005442378203,0.20689655172413793,0.7464788732394365,C,,19,2,3,0,0,0,3,0,3,0,0,1
item_0190,0.4074074074074074,0.7222222222222222,0.0,0.0,0.6094445637904284,0.4597607194006294,0.5142857142857143,0.6432748538011696,C,,13,8,16,0,0,0,10,6,16,0,0,1
item_0191,0.5,0.2857142857142857,0.5,0.5,0.6022879809156247,0.5293122763233261,0.631578947368421,0.5897435897435898,B,,15,3,6,0,0,2,4,0,6,0,0,1
item_0192,0.36363636363636365,0.375,0.0,0.5714285714285714,0.668221076495539,0.5450891972007531,0.5,0.73,B,,7,3,3,0,0,0,3,0,3,0,0,0
item_0193,0.4166666666666667,0.3333333333333333,1.0,0.16666666666666666,0.6000251747986016,0.4150900109804219,0.7058823529411765,0.5555555555555556,D,,12,3,6,0,0,0,6,0,6,0,0,0
item_0194,0.5416666666666666,0.36363636363636365,0.5,0.6666666666666666,0.6535669265934738,0.5487596093027782,0.6250000000000001,0.7320261437908497,B,,10,0,,,,,,,,,,2
item_0195,0.375,0.0,0.5,1.0,0.48668332411965687,0.3331711766494375,0.1904761904761905,0.5847953216374269,C,,8,5,5,0,0,0,5,0,5,0,0,1
item_0196,0.35714285714285715,0.0,1.0,0.0,0.3755085554821179,0.26765400375026044,0.23529411764705882,0.4183006535947712,C,,25,3,6,0,0,0,6,0,6,0,0,7
item_0197,0.2631578947368421,0.0,0.5,0.0,0.46302521008403363,0.36020185488270595,0.26666666666666666,0.5378151260504201,C,,23,1,1,1,0,0,2,0,1,0,1,5
item_0198,0.34615384615384615,0.0,0.3333333333333333,0.75,0.5065499408470645,0.331997039704456,0.3389830508474576,0.5268817204301075,D,,24,6,12,0,0,0,8,4,12,0,0,0
item_0199,0.2,0.0,0.0,0.0,0.531745077593081,0.3912012484132807,0.47058823529411764,0.72,C,,10,3,7,0,0,0,2,5,7,0,0,0
